id,page,column,line,date,rank,quote,source,authority,role,represents,represents_in,title,honorific,is_member
aves_aa_4R_1436_0035,167,1,35,1436,34,meister Michel uff sant Steffans plan,doc_01,aves_aa_4R_auth_0471,group_49,group_24,group_01,group_53,,
aves_aa_4R_1436_0036,167,1,36,1436,35,Leonhart Trachenfeils,doc_01,aves_aa_4R_auth_0334,group_49,group_25,group_01,,,
aves_aa_4R_1436_0037,167,1,37,1436,36,Hanns Rinowe,doc_01,aves_aa_4R_auth_0472,group_49,group_26,group_01,,,
aves_aa_4R_1436_0038,167,1,38,1436,37,Conrat Schyndeler,doc_01,aves_aa_4R_auth_0392,group_49,group_27,group_01,,,
aves_aa_4R_1436_0039,167,2,2,1436,38,meister Andres von Herde,doc_01,aves_aa_4R_auth_0393,group_49,group_28,group_01,group_53,,
aves_aa_4R_1436_0040,167,2,3,1436,39,Hanns Wipolt,doc_01,aves_aa_4R_auth_0412,group_49,group_29,group_01,,,
aves_aa_4R_1436_0041,167,2,4,1436,40,Gabriel,doc_01,aves_aa_4R_auth_0435,group_49,group_30,group_01,,,
aves_aa_4R_1436_0042,167,2,5,1436,41,Hanns Hetteman,doc_01,aves_aa_4R_auth_0424,group_49,group_31,group_01,,,
aves_aa_4R_1436_0043,167,2,7,1436,42,Claus Frùnd,doc_01,aves_aa_4R_auth_0473,group_49,group_32,group_01,,,
aves_aa_4R_1437_0005,168,1,5,1437,4,her Leonhart Trachenfeils der ammeister,doc_01,aves_aa_4R_auth_0334,group_48,,group_01,group_51,,
aves_aa_4R_1437_0016,168,1,16,1437,15,Peter Brucker,doc_01,aves_aa_4R_auth_0225,group_49,group_05,group_01,,,
aves_aa_4R_1437_0017,168,1,17,1437,16,Claus Linser XIII,doc_01,aves_aa_4R_auth_0348,group_49,group_06,group_01,,,group_02
aves_aa_4R_1437_0018,168,1,18,1437,17,Hanns von Berse,doc_01,aves_aa_4R_auth_0384,group_49,group_07,group_01,,,
aves_aa_4R_1437_0019,168,1,19,1437,18,her Claus Schanlit altammeister,doc_01,aves_aa_4R_auth_0136,group_49,group_08,group_01,group_51,group_52,
aves_aa_4R_1437_0020,168,1,20,1437,19,Berhtolt Brehter,doc_01,aves_aa_4R_auth_0474,group_49,group_09,group_01,,,
aves_aa_4R_1437_0021,168,1,20,1437,20,her Johanns Gerbot altammeister,doc_01,aves_aa_4R_auth_0299,group_49,group_10,group_01,group_51,group_52,
aves_aa_4R_1437_0022,168,1,21,1437,21,her Hug Dohssenheim altammeister,doc_01,aves_aa_4R_auth_0268,group_49,group_11,group_01,group_51,group_52,
aves_aa_4R_1437_0023,168,1,22,1437,22,meister Hanns Clein,doc_01,aves_aa_4R_auth_0427,group_49,group_12,group_01,group_53,,
aves_aa_4R_1437_0024,168,1,23,1437,23,Rullin von Druhtersheim,doc_01,aves_aa_4R_auth_0311,group_49,group_13,group_01,,,
aves_aa_4R_1437_0025,168,1,24,1437,24,Dietrich Leisteman,doc_01,aves_aa_4R_auth_0475,group_49,group_14,group_01,,,
aves_aa_4R_1437_0026,168,1,25,1437,25,her Obreht Schalck altammeister,doc_01,aves_aa_4R_auth_0352,group_49,group_15,group_01,group_51,group_52,
aves_aa_4R_1437_0027,168,1,26,1437,26,meister Goͤtze,doc_01,aves_aa_4R_auth_0476,group_49,group_16,group_01,group_53,,
aves_aa_4R_1437_0028,168,1,27,1437,27,Michel Ripel der alt,doc_01,aves_aa_4R_auth_0458,group_49,group_17,group_01,,,
aves_aa_4R_1437_0029,168,1,28,1437,28,Hanns Hechd,doc_01,aves_aa_4R_auth_0477,group_49,group_18,group_01,,,
aves_aa_4R_1437_0030,168,1,29,1437,29,meister Bernhart,doc_01,aves_aa_4R_auth_0405,group_49,group_19,group_01,group_53,,
aves_aa_4R_1437_0031,168,1,30,1437,30,her Johanns Staheler altammeister,doc_01,aves_aa_4R_auth_0293,group_49,group_20,group_01,group_51,group_52,
aves_aa_4R_1437_0032,168,1,31,1437,31,her Claus Melbruͤ altammeister,doc_01,aves_aa_4R_auth_0128,group_49,group_21,group_01,group_51,group_52,
aves_aa_4R_1437_0033,168,1,32,1437,32,Claus Duntzenheim,doc_01,aves_aa_4R_auth_0478,group_49,group_22,group_01,,,
aves_aa_4R_1437_0034,168,1,33,1437,33,Hanns Diebolt,doc_01,aves_aa_4R_auth_0479,group_49,group_23,group_01,,,
aves_aa_4R_1437_0035,168,1,34,1437,34,Marx Rorer,doc_01,aves_aa_4R_auth_0421,group_49,group_24,group_01,,,
aves_aa_4R_1437_0036,168,1,35,1437,35,Hanns Hirtzfelder,doc_01,aves_aa_4R_auth_0480,group_49,group_25,group_01,,,
aves_aa_4R_1437_0037,168,1,36,1437,36,Diebolt Renner,doc_01,aves_aa_4R_auth_0179,group_49,group_26,group_01,,,
aves_aa_4R_1437_0038,168,1,37,1437,37,Hanns Huͤter,doc_01,aves_aa_4R_auth_0284,group_49,group_27,group_01,,,
aves_aa_4R_1437_0039,168,2,2,1437,38,Hanns Treͣger,doc_01,aves_aa_4R_auth_0481,group_49,group_28,group_01,,,
aves_aa_4R_1437_0040,168,2,4,1437,39,Erhart Sturm,doc_01,aves_aa_4R_auth_0482,group_49,group_29,group_01,,,
aves_aa_4R_1437_0041,168,2,5,1437,40,Sigel,doc_01,aves_aa_4R_auth_0483,group_49,group_30,group_01,,,
aves_aa_4R_1437_0042,168,2,7,1437,41,Hanns Herrenstein,doc_01,aves_aa_4R_auth_0484,group_49,group_31,group_01,,,
aves_aa_4R_1437_0043,168,2,9,1437,42,Jacob von Mummenheim der dͦuͦchscherer,doc_01,aves_aa_4R_auth_0485,group_49,group_32,group_01,,,
aves_aa_4R_1438_0005,169,1,6,1438,4,her Obreht Schalck der ammeister,doc_01,aves_aa_4R_auth_0352,group_48,,group_01,group_51,,
aves_aa_4R_1438_0016,169,1,17,1438,15,her Adam Riffe,doc_01,aves_aa_4R_auth_0361,group_49,group_05,group_01,group_51,,
aves_aa_4R_1438_0017,169,1,18,1438,16,her Jacob von Geispoltzheim altammeister,doc_01,aves_aa_4R_auth_0081,group_49,group_06,group_01,group_51,group_52,
aves_aa_4R_1438_0018,169,1,19,1438,17,Hanns Kalt,doc_01,aves_aa_4R_auth_0309,group_49,group_07,group_01,,,
aves_aa_4R_1438_0019,169,1,20,1438,18,Wernlin an steinstrasse,doc_01,aves_aa_4R_auth_0486,group_49,group_08,group_01,,,
aves_aa_4R_1438_0020,169,1,21,1438,19,her Conrat Armbruster altammeister,doc_01,aves_aa_4R_auth_0349,group_49,group_09,group_01,group_51,group_52,
aves_aa_4R_1438_0021,169,1,22,1438,20,Bartholomeus Kuͤchler,doc_01,aves_aa_4R_auth_0386,group_49,group_10,group_01,,,
aves_aa_4R_1438_0022,169,1,23,1438,21,Claus Wormsser,doc_01,aves_aa_4R_auth_0123,group_49,group_11,group_01,,,
aves_aa_4R_1438_0023,169,1,24,1438,22,Fridrich Boͤsche,doc_01,aves_aa_4R_auth_0487,group_49,group_12,group_01,,,
aves_aa_4R_1438_0024,169,1,25,1438,23,Peter Vilinger,doc_01,aves_aa_4R_auth_0188,group_49,group_13,group_01,,,
aves_aa_4R_1438_0025,169,1,26,1438,24,Hanns Breithor,doc_01,aves_aa_4R_auth_0340,group_49,group_14,group_01,,,
aves_aa_4R_1438_0026,169,1,27,1438,25,Reimbolt Phye,doc_01,aves_aa_4R_auth_0341,group_49,group_15,group_01,,,
aves_aa_4R_1438_0027,169,1,28,1438,26,Diebolt Blyweger,doc_01,aves_aa_4R_auth_0418,group_49,group_16,group_01,,,
aves_aa_4R_1438_0028,169,1,29,1438,27,Michel Ripel der jung,doc_01,aves_aa_4R_auth_0488,group_49,group_17,group_01,,,
aves_aa_4R_1438_0029,169,1,30,1438,28,Clein Hanns zuͦm hirtz,doc_01,aves_aa_4R_auth_0489,group_49,group_18,group_01,,,
aves_aa_4R_1438_0030,169,1,31,1438,29,meister Reimbolt inn Judengasse,doc_01,aves_aa_4R_auth_0378,group_49,group_19,group_01,group_53,,
aves_aa_4R_1438_0031,169,1,32,1438,30,Heinrich Snewlin,doc_01,aves_aa_4R_auth_0490,group_49,group_20,group_01,,,
aves_aa_4R_1438_0032,169,1,33,1438,31,Otteman Franckenheim,doc_01,aves_aa_4R_auth_0193,group_49,group_21,group_01,,,
aves_aa_4R_1438_0033,169,1,34,1438,32,Peter Lampreht,doc_01,aves_aa_4R_auth_0491,group_49,group_22,group_01,,,
aves_aa_4R_1438_0034,169,1,35,1438,33,Claus Pfaffe,doc_01,aves_aa_4R_auth_0432,group_49,group_23,group_01,,,
aves_aa_4R_1438_0035,169,1,36,1438,34,meister Hanns von Oberkirch,doc_01,aves_aa_4R_auth_0492,group_49,group_24,group_01,group_53,,
aves_aa_4R_1438_0036,169,1,37,1438,35,Hanns Trachenfeils,doc_01,aves_aa_4R_auth_0493,group_49,group_25,group_01,,,
aves_aa_4R_1438_0037,169,1,38,1438,36,meister Claus Kùnig,doc_01,aves_aa_4R_auth_0494,group_49,group_26,group_01,group_53,,
aves_aa_4R_1438_0038,169,2,1,1438,37,Hanns Seiger,doc_01,aves_aa_4R_auth_0495,group_49,group_27,group_01,,,
aves_aa_4R_1438_0039,169,2,2,1438,38,Oberlin Liepkint,doc_01,aves_aa_4R_auth_0496,group_49,group_28,group_01,,,
aves_aa_4R_1438_0040,169,2,3,1438,39,Claus von Ernoltzheim,doc_01,aves_aa_4R_auth_0497,group_49,group_29,group_01,,,
aves_aa_4R_1438_0041,169,2,4,1438,40,Hanns Paulus,doc_01,aves_aa_4R_auth_0450,group_49,group_30,group_01,,,
aves_aa_4R_1438_0042,169,2,5,1438,41,Hanns Hetteman,doc_01,aves_aa_4R_auth_0424,group_49,group_31,group_01,,,
aves_aa_4R_1438_0043,169,2,7,1438,42,Claus Kempffe der oleman,doc_01,aves_aa_4R_auth_0425,group_49,group_32,group_01,,,
aves_aa_4R_1439_0005,1,1,5,1439,4,her Claus Melbruͤ der ammeister,doc_01,aves_aa_4R_auth_0128,group_48,,group_01,group_51,,
aves_aa_4R_1439_0016,1,1,16,1439,15,Claus Boͤschwilre,doc_01,aves_aa_4R_auth_0498,group_49,group_05,group_01,,,
aves_aa_4R_1439_0017,1,1,17,1439,16,Mathis von Ettenheim,doc_01,aves_aa_4R_auth_0499,group_49,group_06,group_01,,,
aves_aa_4R_1439_0018,1,1,18,1439,17,Jacob Kerling,doc_01,aves_aa_4R_auth_0338,group_49,group_07,group_01,,,
aves_aa_4R_1439_0019,1,1,19,1439,18,her Claus Schanlit altammeister,doc_01,aves_aa_4R_auth_0136,group_49,group_08,group_01,group_51,group_52,
aves_aa_4R_1439_0020,1,2,1,1439,19,Hanns Renner der junge,doc_01,aves_aa_4R_auth_0253,group_49,group_09,group_01,,,
aves_aa_4R_1439_0021,1,2,2,1439,20,Claus Duntzenheim,doc_01,aves_aa_4R_auth_0327,group_49,group_10,group_01,,,
aves_aa_4R_1439_0022,1,2,3,1439,21,her Hug Dossenheim altammeister,doc_01,aves_aa_4R_auth_0268,group_49,group_11,group_01,group_51,group_52,
aves_aa_4R_1439_0023,1,1,20,1439,22,Hanns Eckboltzheim,doc_01,aves_aa_4R_auth_0328,group_49,group_12,group_01,,,
aves_aa_4R_1439_0024,1,1,21,1439,23,Heinrich Meyger,doc_01,aves_aa_4R_auth_0500,group_49,group_13,group_01,,,
aves_aa_4R_1439_0025,1,1,22,1439,24,Jacob Rotgebe,doc_01,aves_aa_4R_auth_0364,group_49,group_14,group_01,,,
aves_aa_4R_1439_0026,1,1,23,1439,25,Frantz Berner,doc_01,aves_aa_4R_auth_0501,group_49,group_15,group_01,,,
aves_aa_4R_1439_0027,1,1,24,1439,26,Hanns zuͦr Hellen,doc_01,aves_aa_4R_auth_0366,group_49,group_16,group_01,,,
aves_aa_4R_1439_0028,1,1,25,1439,27,Fritsch uff dem werde,doc_01,aves_aa_4R_auth_0314,group_49,group_17,group_01,,,
aves_aa_4R_1439_0029,1,1,26,1439,28,Hanns Hechde,doc_01,aves_aa_4R_auth_0477,group_49,group_18,group_01,,,
aves_aa_4R_1439_0030,1,1,27,1439,29,Cuͦntz Heiden,doc_01,aves_aa_4R_auth_0332,group_49,group_19,group_01,,,
aves_aa_4R_1439_0031,1,1,28,1439,30,Heinrich Steffan XIII,doc_01,aves_aa_4R_auth_0316,group_49,group_20,group_01,,,group_02
aves_aa_4R_1439_0032,1,1,29,1439,31,Heinrich Birboͧm,doc_01,aves_aa_4R_auth_0502,group_49,group_21,group_01,,,
aves_aa_4R_1439_0033,1,1,30,1439,32,Churin an steinstrasse,doc_01,aves_aa_4R_auth_0503,group_49,group_22,group_01,,,
aves_aa_4R_1439_0034,1,1,31,1439,33,Anshelm Grafe,doc_01,aves_aa_4R_auth_0504,group_49,group_23,group_01,,,
aves_aa_4R_1439_0035,1,1,32,1439,34,Marx Rorer,doc_01,aves_aa_4R_auth_0421,group_49,group_24,group_01,,,
aves_aa_4R_1439_0036,1,1,33,1439,35,her Leonhart Trachenfeils,doc_01,aves_aa_4R_auth_0334,group_49,group_25,group_01,group_51,,
aves_aa_4R_1439_0037,1,1,34,1439,36,Hanns Spiegel,doc_01,aves_aa_4R_auth_0505,group_49,group_26,group_01,,,
aves_aa_4R_1439_0038,1,1,35,1439,37,Diebolt Brant,doc_01,aves_aa_4R_auth_0506,group_49,group_27,group_01,,,
aves_aa_4R_1439_0039,1,1,36,1439,38,Peter Gerbot,doc_01,aves_aa_4R_auth_0507,group_49,group_28,group_01,,,
aves_aa_4R_1439_0040,1,1,37,1439,39,Peter Herbst,doc_01,aves_aa_4R_auth_0464,group_49,group_29,group_01,,,
aves_aa_4R_1439_0041,1,1,38,1439,40,Gabriel,doc_01,aves_aa_4R_auth_0435,group_49,group_30,group_01,,,
aves_aa_4R_1439_0042,1,1,39,1439,41,Hanns Clein,doc_01,aves_aa_4R_auth_0508,group_49,group_31,group_01,,,
aves_aa_4R_1439_0043,1,1,40,1439,42,Berhtolt der mùller,doc_01,aves_aa_4R_auth_0326,group_49,group_32,group_01,,,
aves_aa_4R_1440_0005,171,1,5,1440,4,her Claus Schanlit der ammeister,doc_01,aves_aa_4R_auth_0136,group_48,,group_01,group_51,,
aves_aa_4R_1440_0016,171,1,16,1440,15,her Adam Riffe altammeister,doc_01,aves_aa_4R_auth_0361,group_49,group_05,group_01,group_51,group_52,
aves_aa_4R_1440_0017,171,1,17,1440,16,her Jacob von Geispoltzheim altammeister,doc_01,aves_aa_4R_auth_0081,group_49,group_06,group_01,group_51,group_52,
aves_aa_4R_1440_0018,171,1,18,1440,17,Wilhelm Betscholt,doc_01,aves_aa_4R_auth_0509,group_49,group_07,group_01,,,
aves_aa_4R_1440_0019,171,1,19,1440,18,Claus Vetter,doc_01,aves_aa_4R_auth_0254,group_49,group_08,group_01,,,
aves_aa_4R_1440_0020,171,1,20,1440,19,her Conrat Armbroster altammeister,doc_01,aves_aa_4R_auth_0349,group_49,group_09,group_01,group_51,group_52,
aves_aa_4R_1440_0021,171,1,21,1440,20,Bartholomeus Kuͤchler,doc_01,aves_aa_4R_auth_0386,group_49,group_10,group_01,,,
aves_aa_4R_1440_0022,171,1,22,1440,21,Erhart Boͧmgarter,doc_01,aves_aa_4R_auth_0510,group_49,group_11,group_01,,,
aves_aa_4R_1440_0023,171,1,23,1440,22,meister Hanns Clein,doc_01,aves_aa_4R_auth_0427,group_49,group_12,group_01,group_53,,
aves_aa_4R_1440_0024,171,1,24,1440,23,Rullin von Druhterßheim,doc_01,aves_aa_4R_auth_0311,group_49,group_13,group_01,,,
aves_aa_4R_1440_0025,171,1,25,1440,24,meister Sỳfrit Zerig,doc_01,aves_aa_4R_auth_0511,group_49,group_14,group_01,group_53,,
aves_aa_4R_1440_0026,171,1,26,1440,25,her Obreht Schalck,doc_01,aves_aa_4R_auth_0352,group_49,group_15,group_01,group_51,,
aves_aa_4R_1440_0027,171,1,27,1440,26,Diebolt Blyweger,doc_01,aves_aa_4R_auth_0418,group_49,group_16,group_01,,,
aves_aa_4R_1440_0028,171,1,28,1440,27,Michel Ripel der jung,doc_01,aves_aa_4R_auth_0488,group_49,group_17,group_01,,,
aves_aa_4R_1440_0029,171,1,29,1440,28,Clein Hanns zuͦm Hirtz,doc_01,aves_aa_4R_auth_0489,group_49,group_18,group_01,,,
aves_aa_4R_1440_0030,171,1,30,1440,29,Mathis von Lare,doc_01,aves_aa_4R_auth_0512,group_49,group_19,group_01,,,
aves_aa_4R_1440_0031,171,1,31,1440,30,Hanns Otte der moler,doc_01,aves_aa_4R_auth_0513,group_49,group_20,group_01,,,
aves_aa_4R_1440_0032,171,1,32,1440,31,Hanns Stumpff,doc_01,aves_aa_4R_auth_0514,group_49,group_21,group_01,,,
aves_aa_4R_1440_0033,171,1,33,1440,32,Jacob Klowe,doc_01,aves_aa_4R_auth_0445,group_49,group_22,group_01,,,
aves_aa_4R_1440_0034,171,1,34,1440,33,Claus Vachman,doc_01,aves_aa_4R_auth_0515,group_49,group_23,group_01,,,
aves_aa_4R_1440_0035,171,1,35,1440,34,Hanns von Molsheim der jung,doc_01,aves_aa_4R_auth_0516,group_49,group_24,group_01,,,
aves_aa_4R_1440_0036,171,1,36,1440,35,Dietherman Saltzmùtter,doc_01,aves_aa_4R_auth_0222,group_49,group_25,group_01,,,
aves_aa_4R_1440_0037,171,1,37,1440,36,Hanns Koch der jung,doc_01,aves_aa_4R_auth_0422,group_49,group_26,group_01,,,
aves_aa_4R_1440_0038,171,1,38,1440,37,Claus Klauman,doc_01,aves_aa_4R_auth_0517,group_49,group_27,group_01,,,
aves_aa_4R_1440_0039,171,1,39,1440,38,Hanns Spilman,doc_01,aves_aa_4R_auth_0518,group_49,group_28,group_01,,,
aves_aa_4R_1440_0040,171,1,40,1440,39,Hanns Swencker,doc_01,aves_aa_4R_auth_0519,group_49,group_29,group_01,,,
aves_aa_4R_1440_0041,171,2,1,1440,40,Sigel von Dỳrningen,doc_01,aves_aa_4R_auth_0520,group_49,group_30,group_01,,,
aves_aa_4R_1440_0042,171,2,2,1440,41,Cuͦntz Klye,doc_01,aves_aa_4R_auth_0521,group_49,group_31,group_01,,,
aves_aa_4R_1440_0043,171,2,4,1440,42,meister Cuͦntz von Mentz der duͦchscherer,doc_01,aves_aa_4R_auth_0413,group_49,group_32,group_01,group_53,,
aves_aa_4R_1441_0005,172,1,5,1441,4,her Jacob von Geispoltzheim der ammeister,doc_01,aves_aa_4R_auth_0081,group_48,,group_01,group_51,,
aves_aa_4R_1441_0016,172,1,16,1441,15,Jacob Wurmsser,doc_01,aves_aa_4R_auth_0522,group_49,group_05,group_01,,,
aves_aa_4R_1441_0017,172,1,17,1441,16,Claus Linser,doc_01,aves_aa_4R_auth_0348,group_49,group_06,group_01,,,
aves_aa_4R_1441_0018,172,1,18,1441,17,Conrat von Berse,doc_01,aves_aa_4R_auth_0523,group_49,group_07,group_01,,,
aves_aa_4R_1441_0019,172,1,19,1441,18,Hanns Bretteler,doc_01,aves_aa_4R_auth_0524,group_49,group_08,group_01,,,
aves_aa_4R_1441_0020,172,1,20,1441,19,Hanns Odratzheim,doc_01,aves_aa_4R_auth_0525,group_49,group_09,group_01,,,
aves_aa_4R_1441_0021,172,1,21,1441,20,Erhart von Isenhusen,doc_01,aves_aa_4R_auth_0526,group_49,group_10,group_01,,,
aves_aa_4R_1441_0022,172,1,22,1441,21,her Hug Dohssenheim altammeister,doc_01,aves_aa_4R_auth_0268,group_49,group_11,group_01,group_51,group_52,
aves_aa_4R_1441_0023,172,1,23,1441,22,Syfrit von Zabern,doc_01,aves_aa_4R_auth_0527,group_49,group_12,group_01,,,
aves_aa_4R_1441_0024,172,1,24,1441,23,Heinrich Meyer,doc_01,aves_aa_4R_auth_0500,group_49,group_13,group_01,,,
aves_aa_4R_1441_0025,172,1,25,1441,24,Hanns Zoller,doc_01,aves_aa_4R_auth_0312,group_49,group_14,group_01,,,
aves_aa_4R_1441_0026,172,1,26,1441,25,Hanns Ammelung,doc_01,aves_aa_4R_auth_0365,group_49,group_15,group_01,,,
aves_aa_4R_1441_0027,172,1,27,1441,26,Diebolt Spirer,doc_01,aves_aa_4R_auth_0528,group_49,group_16,group_01,,,
aves_aa_4R_1441_0028,172,1,28,1441,27,Erhart Winsticher,doc_01,aves_aa_4R_auth_0453,group_49,group_17,group_01,,,
aves_aa_4R_1441_0029,172,1,29,1441,28,Hanns Hechde,doc_01,aves_aa_4R_auth_0477,group_49,group_18,group_01,,,
aves_aa_4R_1441_0030,172,1,30,1441,29,Heintz Uͦsemberg,doc_01,aves_aa_4R_auth_0315,group_49,group_19,group_01,,,
aves_aa_4R_1441_0031,172,1,31,1441,30,Jacob Friburger,doc_01,aves_aa_4R_auth_0529,group_49,group_20,group_01,,,
aves_aa_4R_1441_0032,172,1,32,1441,31,Hanns Kesselring,doc_01,aves_aa_4R_auth_0358,group_49,group_21,group_01,,,
aves_aa_4R_1441_0033,172,1,33,1441,32,Claus Duntzenheim,doc_01,aves_aa_4R_auth_0478,group_49,group_22,group_01,,,
aves_aa_4R_1441_0034,172,1,34,1441,33,Walther Hage zuͦm Kettener,doc_01,aves_aa_4R_auth_0530,group_49,group_23,group_01,,,
aves_aa_4R_1441_0035,172,2,1,1441,34,Marx Rorer,doc_01,aves_aa_4R_auth_0421,group_49,group_24,group_01,,,
aves_aa_4R_1441_0036,172,2,2,1441,35,her Leonhart Trachenfeils altammeister,doc_01,aves_aa_4R_auth_0334,group_49,group_25,group_01,group_51,group_52,
aves_aa_4R_1441_0037,172,2,4,1441,36,Peter von Korck,doc_01,aves_aa_4R_auth_0531,group_49,group_26,group_01,,,
aves_aa_4R_1441_0038,172,2,6,1441,37,Wilhelm von Schuttern,doc_01,aves_aa_4R_auth_0532,group_49,group_27,group_01,,,
aves_aa_4R_1441_0039,172,2,8,1441,38,Oberlin Treger,doc_01,aves_aa_4R_auth_0305,group_49,group_28,group_01,,,
aves_aa_4R_1441_0040,172,2,10,1441,39,Hanns von Gemer,doc_01,aves_aa_4R_auth_0533,group_49,group_29,group_01,,,
aves_aa_4R_1441_0041,172,2,11,1441,40,Gabriel,doc_01,aves_aa_4R_auth_0435,group_49,group_30,group_01,,,
aves_aa_4R_1441_0042,172,2,12,1441,41,Hanns Hetteman,doc_01,aves_aa_4R_auth_0424,group_49,group_31,group_01,,,
aves_aa_4R_1441_0043,172,2,15,1441,42,Claus Kempff der oleman,doc_01,aves_aa_4R_auth_0425,group_49,group_32,group_01,,,
aves_aa_4R_1442_0005,173,1,5,1442,4,her Hanns Meistersheim der ammeister,doc_01,aves_aa_4R_auth_0534,group_48,,group_01,group_51,,
aves_aa_4R_1442_0016,173,1,16,1442,15,her Adam Riffe altammeister,doc_01,aves_aa_4R_auth_0361,group_49,group_05,group_01,group_51,group_52,
aves_aa_4R_1442_0017,173,1,17,1442,16,Jacob Sporer,doc_01,aves_aa_4R_auth_0455,group_49,group_06,group_01,,,
aves_aa_4R_1442_0018,173,1,18,1442,17,Voltz Wurmsser,doc_01,aves_aa_4R_auth_0535,group_49,group_07,group_01,,,
aves_aa_4R_1442_0019,173,1,19,1442,18,her Claus Schanlit altammeister,doc_01,aves_aa_4R_auth_0136,group_49,group_08,group_01,group_51,group_52,
aves_aa_4R_1442_0020,173,1,20,1442,19,her Conrat Armbruster altammeister,doc_01,aves_aa_4R_auth_0349,group_49,group_09,group_01,group_51,group_52,
aves_aa_4R_1442_0021,173,1,21,1442,20,Hanns von Lare,doc_01,aves_aa_4R_auth_0399,group_49,group_10,group_01,,,
aves_aa_4R_1442_0022,173,1,22,1442,21,Claus von Rore,doc_01,aves_aa_4R_auth_0444,group_49,group_11,group_01,,,
aves_aa_4R_1442_0023,173,1,23,1442,22,Hanns Walt,doc_01,aves_aa_4R_auth_0536,group_49,group_12,group_01,,,
aves_aa_4R_1442_0024,173,1,24,1442,23,Rullin von Druhtersheim,doc_01,aves_aa_4R_auth_0311,group_49,group_13,group_01,,,
aves_aa_4R_1442_0025,173,1,25,1442,24,Conrat Schrotbanck,doc_01,aves_aa_4R_auth_0152,group_49,group_14,group_01,,,
aves_aa_4R_1442_0026,173,1,26,1442,25,her Obreht Schalck altammeister,doc_01,aves_aa_4R_auth_0352,group_49,group_15,group_01,group_51,group_52,
aves_aa_4R_1442_0027,173,1,27,1442,26,Diebolt Blyweger,doc_01,aves_aa_4R_auth_0418,group_49,group_16,group_01,,,
aves_aa_4R_1442_0028,173,1,28,1442,27,Michel Ripel der jung,doc_01,aves_aa_4R_auth_0488,group_49,group_17,group_01,,,
aves_aa_4R_1442_0029,173,1,29,1442,28,Clein Hanns zuͦm Hirtz,doc_01,aves_aa_4R_auth_0489,group_49,group_18,group_01,,,
aves_aa_4R_1442_0030,173,1,30,1442,29,Heintz Floͤsse,doc_01,aves_aa_4R_auth_0245,group_49,group_19,group_01,,,
aves_aa_4R_1442_0031,173,1,31,1442,30,Adolff Smalriem,doc_01,aves_aa_4R_auth_0537,group_49,group_20,group_01,,,
aves_aa_4R_1442_0032,173,1,32,1442,31,Otteman Franckenheim,doc_01,aves_aa_4R_auth_0193,group_49,group_21,group_01,,,
aves_aa_4R_1442_0033,173,1,33,1442,32,Hanns Hirt,doc_01,aves_aa_4R_auth_0538,group_49,group_22,group_01,,,
aves_aa_4R_1442_0034,173,1,34,1442,33,Hansekint Bruͤchel,doc_01,aves_aa_4R_auth_0195,group_49,group_23,group_01,,,
aves_aa_4R_1442_0035,173,1,35,1442,34,Peter von Bruͦmat der scherer,doc_01,aves_aa_4R_auth_0539,group_49,group_24,group_01,,,
aves_aa_4R_1442_0036,173,1,36,1442,35,Burckart Siferman,doc_01,aves_aa_4R_auth_0461,group_49,group_25,group_01,,,
aves_aa_4R_1442_0037,173,1,37,1442,36,Diebolt Renner,doc_01,aves_aa_4R_auth_0179,group_49,group_26,group_01,,,
aves_aa_4R_1442_0038,173,1,38,1442,37,Diebolt Brant,doc_01,aves_aa_4R_auth_0506,group_49,group_27,group_01,,,
aves_aa_4R_1442_0039,173,1,39,1442,38,Conrat Sahspach,doc_01,aves_aa_4R_auth_0540,group_49,group_28,group_01,,,
